contact_id;address_line1;address_line2;locality;region;postcode;country;phone_no;email
7195;Barta körönd 835.;;Budapest;Pest;9054;HU;-3328;mdielmann@outlook.com
7196;Gáspár körút 4. 05. ajtó;;Szombathely;Pest;9054;HU;-2717;ahuillet@att.net
7197;Míra forduló 33. 50. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-6575;hling@optonline.net
7198;Maja udvar 624.;;Budapest;Pest;9054;HU;-8586;shawnce@att.net
7199;Vass ösvény 2.;;Budapest;Pest;9054;HU;-6231;cameron@live.com
7200;Vince köz 06.;;Debrecen;Hajdú-Bihar;9054;HU;-5909;zeller@hotmail.com
7201;Panna köz 649. 12. emelet;;Budapest;Pest;9054;HU;-3895;leocharre@yahoo.com
7202;Novák dûlõsor 82.;;Budapest;Pest;9054;HU;-5329;cparis@comcast.net
7203;Illés rakpart 60. 06. emelet;;Sopron;Gyõr-Moson-Sopron;9054;HU;-2675;onestab@msn.com
7204;Jónás lejáró 40.;;Budapest;Pest;9054;HU;-10529;laird@sbcglobal.net
7205;Major turistaút 813. 33. ajtó;;Budapest;Pest;9054;HU;-1766;dmath@comcast.net
7206;Pintér mélyút 38. 65. emelet;;Budapest;Pest;9054;HU;-8410;ilyaz@optonline.net
7207;Veres ösvény 7. 18. ajtó;;Budapest;Pest;9054;HU;-8870;starstuff@mac.com
7208;Barna orom 08.;;Törökszentmiklós;Somogy;9054;HU;-3486;osrin@att.net
7209;Lakatos országút 3.;;Budapest;Pest;9054;HU;-7684;citadel@att.net
7210;Szabó pincesor 972.;;Salgótarján;Nógrád;9054;HU;-10062;steve@verizon.net
7211;Dalma udvar 71.;;Szikszó;Borsod-Abaúj-Zemplén;9054;HU;-8723;ovprit@gmail.com
7212;Simon út 84.;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-9815;skythe@gmail.com
7213;Vörös sugárút 91. 84. emelet;;Szigetvár;Baranya;9054;HU;-7966;pspoole@yahoo.ca
7214;Szabina dûlõsor 30. 15. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-3456;cgreuter@att.net
7215;Király dûlõút 80. 52. ajtó;;Salgótarján;Nógrád;9054;HU;-4351;denism@yahoo.com
7216;Fehér lejtõ 25.;;Budapest;Pest;9054;HU;-3783;meder@live.com
7217;Liliána sor 314. 07. ajtó;;Budapest;Pest;9054;HU;-9572;rgarton@verizon.net
7218;Szilágyi köz 5. 17. emelet;;Budapest;Pest;9054;HU;-3113;rnelson@outlook.com
7219;Dobos dûlõút 60. 78. ajtó;;Budapest;Pest;9054;HU;-8178;scottzed@optonline.net
7220;Hunor sugárút 75.;;Gyõr;Tolna;9054;HU;-7311;specprog@live.com
7221;Liliána átjáró 84.;;Pécs;Baranya;9054;HU;-2666;bradl@verizon.net
7222;Fülöp sor 78. 52. emelet;;Budapest;Pest;9054;HU;-7395;lamprecht@live.com
7223;Juhász rakpart 3. 20. emelet;;Ajka;Veszprém;9054;HU;-5082;gboss@yahoo.com
7224;Katalin fasor 145. 23. emelet;;Budapest;Pest;9054;HU;-8356;hedwig@icloud.com
7225;Fülöp köz 71. 59. emelet;;Budapest;Pest;9054;HU;-7119;kempsonc@yahoo.com
7226;Valéria kert 69.;;Szolnok;Somogy;9054;HU;-3643;mrdvt@verizon.net
7227;Zsóka körtér 68. 99. ajtó;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-7237;privcan@verizon.net
7228;Kovács határsor 429.;;Szeged;Csongrád;9054;HU;-8433;tristan@aol.com
7229;Pap tere 3.;;Budapest;Pest;9054;HU;-6759;animats@comcast.net
7230;Zsolt tér 221. 19. emelet;;Gödöllõ;Pest;9054;HU;-10081;lbaxter@me.com
7231;Ádám árok 504.;;Szombathely;Pest;9054;HU;-6451;willg@yahoo.com
7232;Ádám üdülõpart 535.;;Budapest;Pest;9054;HU;-5526;afifi@me.com
7233;Fülöp sétaút 91. 61. ajtó;;Budapest;Pest;9054;HU;-5283;onestab@mac.com
7234;Milán fasor 59. 19. ajtó;;Gyõr;Tolna;9054;HU;-4714;noodles@me.com
7235;Aranka part 61. 68. emelet;;Székesfehérvár;Fejér;9054;HU;-5292;mrobshaw@verizon.net
7236;Hajdu átjáró 62.;;Tatabánya;Komárom-Esztergom;9054;HU;-4529;arebenti@verizon.net
7237;Virág dûlõsor 3.;;Budapest;Pest;9054;HU;-10616;carmena@mac.com
7238;Orosz tere 17. 47. emelet;;Kaposvár;Somogy;9054;HU;-6898;lukka@optonline.net
7239;Rudolf köz 0.;;Kecskemét;Bács-Kiskun;9054;HU;-4713;leocharre@yahoo.ca
7240;Borbély árok 95.;;Budapest;Pest;9054;HU;-2367;ryanvm@att.net
7241;Lengyel part 240. 31. emelet;;Szeged;Csongrád;9054;HU;-8170;ismail@live.com
7242;Szandra üdülõpart 7. 69. emelet;;Budapest;Pest;9054;HU;-4741;meder@mac.com
7243;Balázs lakótelep 24.;;Vasvár;Vas;9054;HU;-5969;zwood@mac.com
7244;Soós forduló 93. 08. ajtó;;Dunaújváros;Fejér;9054;HU;-4794;engelen@sbcglobal.net
7245;Bálint fasor 6. 99. ajtó;;Budapest;Pest;9054;HU;-3559;afeldspar@gmail.com
7246;Veres utca 50.;;Budapest;Pest;9054;HU;-2614;greear@yahoo.ca
7247;Alexa part 1. 00. ajtó;;Budapest;Pest;9054;HU;-7581;mglee@msn.com
7248;Judit forduló 33. 62. emelet;;Budapest;Pest;9054;HU;-3114;lbecchi@hotmail.com
7249;Molnár határsor 6.;;Budapest;Pest;9054;HU;-6598;seemant@hotmail.com
7250;Zsolt udvar 30. 46. emelet;;Budapest;Pest;9054;HU;-9492;eidac@att.net
7251;Péter körtér 072. 98. ajtó;;Salgótarján;Nógrád;9054;HU;-2696;kodeman@verizon.net
7252;Vass sor 16.;;Budapest;Pest;9054;HU;-10206;xtang@optonline.net
7253;Gáspár sétaút 068.;;Budapest;Pest;9054;HU;-5535;fudrucker@att.net
7254;Zoltán körönd 4. 46. emelet;;Kapuvár;Gyõr-Moson-Sopron;9054;HU;-7998;fhirsch@me.com
7255;Tóth sugárút 401. 81. emelet;;Zalaszentgrót;Zala;9054;HU;-5909;tbusch@optonline.net
7256;Bogdán határút 941.;;Kaposvár;Somogy;9054;HU;-10592;kludge@optonline.net
7257;Andrea sétány 04. 15. emelet;;Nyírbátor;Szabolcs-Szatmár-Bereg;9054;HU;-8529;hachi@live.com
7258;Mihály lakótelep 546.;;Budapest;Pest;9054;HU;-8590;joglo@yahoo.com
7259;Hanga híd 86.;;Mezõkövesd;Borsod-Abaúj-Zemplén;9054;HU;-7195;okroeger@outlook.com
7260;Márton árok 28.;;Budapest;Pest;9054;HU;-4534;research@aol.com
7261;Gulyás pincesor 20. 75. emelet;;Fonyód;Borsod-Abaúj-Zemplén;9054;HU;-9023;ivoibs@icloud.com
7262;Bogdán tér 05. 90. ajtó;;Budapest;Pest;9054;HU;-9494;dowdy@sbcglobal.net
7263;Márton turistaút 66.;;Szekszárd;Tolna;9054;HU;-9449;msroth@hotmail.com
7264;Rudolf lejáró 387.;;Budapest;Pest;9054;HU;-9837;moinefou@yahoo.ca
7265;János híd 91. 42. ajtó;;Kistelek;Csongrád;9054;HU;-6920;adamk@att.net
7266;Márton pincesor 5. 79. ajtó;;Budapest;Pest;9054;HU;-7267;iapetus@mac.com
7267;Katinka tere 10. 84. ajtó;;Dunakeszi;Pest;9054;HU;-7763;jschauma@icloud.com
7268;Barnabás kert 20.;;Nagykanizsa;Zala;9054;HU;-6031;pgolle@yahoo.com
7269;Máté pincesor 0.;;Berettyóújfalu;Hajdú-Bihar;9054;HU;-3305;mschilli@verizon.net
7270;Dorina sétány 9.;;Budapest;Pest;9054;HU;-1983;kevinm@live.com
7271;Judit fasor 63.;;Budapest;Pest;9054;HU;-4319;hager@icloud.com
7272;Marianna turistaút 056. 65. ajtó;;Szentlõrinc;Baranya;9054;HU;-4292;dvdotnet@mac.com
7273;Katona útja 938.;;Budapest;Pest;9054;HU;-2092;moxfulder@mac.com
7274;Johanna lejáró 26. 53. ajtó;;Budapest;Pest;9054;HU;-3748;temmink@att.net
7275;Orbán útja 2. 44. ajtó;;Eger;Heves;9054;HU;-3423;shaffei@live.com
7276;Szõke sugárút 3. 59. emelet;;Budapest;Pest;9054;HU;-9800;sbmrjbr@aol.com
7277;Zsombor lejtõ 057. 50. emelet;;Budapest;Pest;9054;HU;-4633;barlow@outlook.com
7278;Fábián árok 53.;;Salgótarján;Nógrád;9054;HU;-4871;pedwards@msn.com
7279;Bognár átjáró 574.;;Nagykanizsa;Zala;9054;HU;-10586;thrymm@me.com
7280;Tamás lépcsõ 560. 29. emelet;;Bátonyterenye;Nógrád;9054;HU;-3423;farber@sbcglobal.net
7281;Tamás határsor 31.;;Kaposvár;Somogy;9054;HU;-3397;bbirth@me.com
7282;Martina sétány 5.;;Nagykáta;Pest;9054;HU;-5094;violinhi@verizon.net
7283;Vilmos mélyút 14.;;Szolnok;Somogy;9054;HU;-3362;pakaste@live.com
7284;Csonka liget 525. 87. ajtó;;Kiskunhalas;Bács-Kiskun;9054;HU;-9751;mcnihil@verizon.net
7285;Kocsis tere 4. 47. ajtó;;Szekszárd;Tolna;9054;HU;-8102;joelw@outlook.com
7286;László árok 77. 50. ajtó;;Budapest;Pest;9054;HU;-1708;yumpy@comcast.net
7287;Kiss tere 4.;;Szeged;Csongrád;9054;HU;-3675;dartlife@aol.com
7288;Hegedüs sétaút 484.;;Budapest;Pest;9054;HU;-2348;quantaman@mac.com
7289;Balázs útja 60. 91. ajtó;;Kecskemét;Bács-Kiskun;9054;HU;-8097;bhtower@aol.com
7290;Oláh köz 56. 25. ajtó;;Budapest;Pest;9054;HU;-5198;hermes@verizon.net
7291;Mészáros sor 21.;;Budapest;Pest;9054;HU;-10227;dkrishna@yahoo.ca
7292;Imre lépcsõ 5.;;Budapest;Pest;9054;HU;-10002;mhouston@live.com
7293;Maja turistaút 98. 57. emelet;;Budapest;Pest;9054;HU;-4798;juerd@gmail.com
7294;Beatrix part 813.;;Nagykõrös;Baranya;9054;HU;-7089;bigmauler@yahoo.ca
7295;Szücs köz 04.;;Budapest;Pest;9054;HU;-7441;denton@me.com
7296;Szalai köz 6.;;Kemecse;Szabolcs-Szatmár-Bereg;9054;HU;-10046;nimaclea@att.net
7297;Fanni kert 97.;;Budapest;Pest;9054;HU;-4672;seasweb@live.com
7298;Zita kert 15. 96. emelet;;Dunaújváros;Fejér;9054;HU;-7828;amcuri@live.com
7299;Pásztor erdõsor 1.;;Szolnok;Somogy;9054;HU;-9451;nichoj@sbcglobal.net
7300;Martina sugárút 8. 32. emelet;;Mórahalom;Bács-Kiskun;9054;HU;-6778;isotopian@att.net
7301;Barna utca 7.;;Budapest;Pest;9054;HU;-8725;kalpol@comcast.net
7302;Nemes köz 066. 16. emelet;;Budapest;Pest;9054;HU;-8607;mstrout@live.com
7303;Biró lakótelep 74. 52. ajtó;;Salgótarján;Nógrád;9054;HU;-3461;marin@me.com
7304;Zita forduló 65.;;Zalaegerszeg;Zala;9054;HU;-1652;thowell@live.com
7305;Lakatos sugárút 4. 73. emelet;;Berettyóújfalu;Hajdú-Bihar;9054;HU;-2847;ninenine@yahoo.ca
7306;Barnabás fasor 7. 44. ajtó;;Szombathely;Pest;9054;HU;-7469;barnett@comcast.net
7307;Géza udvar 53.;;Budapest;Pest;9054;HU;-4420;jtorkbob@sbcglobal.net
7308;Virág orom 52.;;Budapest;Pest;9054;HU;-8799;aracne@verizon.net
7309;Zoltán mélyút 3.;;Budapest;Pest;9054;HU;-9090;dalamb@hotmail.com
7310;Katinka árok 49.;;Nagykálló;Szabolcs-Szatmár-Bereg;9054;HU;-9255;jschauma@aol.com
7311;Rudolf sétány 75.;;Tiszafüred;Jász-Nagykun-Szolnok;9054;HU;-2243;yumpy@live.com
7312;Gulyás körtér 33. 82. emelet;;Ibrány;Szabolcs-Szatmár-Bereg;9054;HU;-9462;nichoj@sbcglobal.net
7313;Benedek gát 65. 41. emelet;;Budapest;Pest;9054;HU;-6292;curly@yahoo.com
7314;Bakos játszótér 547.;;Budapest;Pest;9054;HU;-7827;jeffcovey@verizon.net
7315;Mihály forduló 048.;;Budapest;Pest;9054;HU;-8269;tarreau@yahoo.com
7316;Szilágyi árok 936. 00. emelet;;Pécs;Baranya;9054;HU;-10724;tromey@yahoo.com
7317;Jázmin sétaút 7. 95. emelet;;Debrecen;Hajdú-Bihar;9054;HU;-3656;bader@outlook.com
7318;Szonja sugárút 411.;;Eger;Heves;9054;HU;-5158;ryanshaw@outlook.com
7319;Nikoletta játszótér 2. 72. emelet;;Budapest;Pest;9054;HU;-10130;johnh@mac.com
7320;Tóth híd 790. 96. emelet;;Gyõr;Tolna;9054;HU;-7484;seasweb@hotmail.com
7321;Nemes lejáró 413. 44. emelet;;Budapest;Pest;9054;HU;-9016;raides@me.com
7322;Illés rakpart 1.;;Bélapátfalva;Heves;9054;HU;-8907;goresky@verizon.net
7323;Zétény körönd 10. 63. emelet;;Szombathely;Pest;9054;HU;-7304;bockelboy@gmail.com
7324;Szervác országút 845.;;Zalaegerszeg;Zala;9054;HU;-4840;ngedmond@me.com
7325;Vörös erdõsor 75.;;Budapest;Pest;9054;HU;-4707;jpflip@comcast.net
7326;Izabella erdõsor 6.;;Szekszárd;Tolna;9054;HU;-1826;kassiesa@hotmail.com
7327;Ármin tér 46. 41. ajtó;;Budapest;Pest;9054;HU;-10074;monopole@hotmail.com
7328;Richárd park 1. 38. ajtó;;Budapest;Pest;9054;HU;-6313;skoch@outlook.com
7329;Dobos útja 2.;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-4577;janneh@icloud.com
7330;Adél lejtõ 50. 32. emelet;;Budapest;Pest;9054;HU;-6935;jgmyers@outlook.com
7331;Végh mélyút 9.;;Eger;Heves;9054;HU;-6027;yamla@comcast.net
7332;Balogh út 275.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-3643;wortmanj@icloud.com
7333;Árpád körtér 94.;;Érd;Pest;9054;HU;-7839;jdhedden@outlook.com
7334;Faragó ösvény 75. 22. ajtó;;Budapest;Pest;9054;HU;-9301;mcraigw@hotmail.com
7335;Orsós sétaút 267. 75. emelet;;Budapest;Pest;9054;HU;-6442;dogdude@verizon.net
7336;Oláh üdülõpart 116.;;Mór;Tolna;9054;HU;-4303;pedwards@att.net
7337;Balla út 85.;;Budapest;Pest;9054;HU;-1273;carreras@aol.com
7338;Patrik mélyút 21. 50. ajtó;;Budapest;Pest;9054;HU;-5281;reeds@optonline.net
7339;Illés tere 29. 78. emelet;;Budapest;Pest;9054;HU;-5250;csilvers@icloud.com
7340;Király híd 034. 98. emelet;;Püspökladány;Gyõr-Moson-Sopron;9054;HU;-6486;kostas@att.net
7341;Mátyás sugárút 27. 14. ajtó;;Budapest;Pest;9054;HU;-8540;dimensio@sbcglobal.net
7342;Mátyás dûlõsor 21. 27. ajtó;;Budapest;Pest;9054;HU;-2164;grinder@hotmail.com
7343;Vincze gát 117. 10. emelet;;Budapest;Pest;9054;HU;-1607;dwendlan@sbcglobal.net
7344;Zsombor körtér 461. 72. ajtó;;Budapest;Pest;9054;HU;-6162;bebing@verizon.net
7345;Soós forduló 8. 93. emelet;;Sopron;Gyõr-Moson-Sopron;9054;HU;-7271;trieuvan@icloud.com
7346;Rudolf sétány 07.;;Budapest;Pest;9054;HU;-9827;adamk@aol.com
7347;Katinka sugárút 68.;;Mosonmagyaróvár;Gyõr-Moson-Sopron;9054;HU;-2443;itstatus@verizon.net
7348;Boglárka árok 685.;;Nyíradony;Hajdú-Bihar;9054;HU;-5190;drhyde@att.net
7349;Mia lejáró 306. 15. emelet;;Budapest;Pest;9054;HU;-5645;helger@outlook.com
7350;Gábor körtér 91. 74. ajtó;;Gyõr;Tolna;9054;HU;-2517;osaru@sbcglobal.net
7351;Csenge köz 476. 94. ajtó;;Makó;Csongrád;9054;HU;-1796;chaffar@att.net
7352;Gál dûlõsor 93. 42. emelet;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-8971;bolow@verizon.net
7353;Adél sétány 7. 60. emelet;;Budapest;Pest;9054;HU;-4462;dowdy@comcast.net
7354;Horváth határút 48.;;Zalaegerszeg;Zala;9054;HU;-3936;sagal@me.com
7355;Magyar sétaút 0. 67. ajtó;;Budapest;Pest;9054;HU;-6421;stinson@optonline.net
7356;Fanni köz 2.;;Budapest;Pest;9054;HU;-6536;ovprit@mac.com
7357;Botond híd 8. 26. emelet;;Szeged;Csongrád;9054;HU;-3185;gslondon@me.com
7358;Ramóna rakpart 24. 85. emelet;;Kaposvár;Somogy;9054;HU;-1913;cgreuter@optonline.net
7359;Milla erdõsor 46.;;Szombathely;Pest;9054;HU;-3587;webdragon@yahoo.ca
7360;Kis játszótér 390.;;Pécs;Baranya;9054;HU;-6633;wayward@live.com
7361;Bálint útja 00.;;Tatabánya;Komárom-Esztergom;9054;HU;-2837;thrymm@aol.com
7362;Mihály pincesor 721. 93. emelet;;Debrecen;Hajdú-Bihar;9054;HU;-5851;jcholewa@live.com
7363;Evelin körönd 21. 15. ajtó;;Budapest;Pest;9054;HU;-2844;carmena@icloud.com
7364;Mária körút 28.;;Sarkad;Békés;9054;HU;-1524;jbarta@mac.com
7365;Gáspár sétány 89.;;Budapest;Pest;9054;HU;-8506;flavell@comcast.net
7366;Barna pincesor 72.;;Budapest;Pest;9054;HU;-4531;rgiersig@hotmail.com
7367;Szilágyi ösvény 2.;;Tatabánya;Komárom-Esztergom;9054;HU;-3177;dwendlan@yahoo.com
7368;Zita körönd 741. 27. emelet;;Veszprém;Veszprém;9054;HU;-2560;wayward@sbcglobal.net
7369;Soma árok 4.;;Budapest;Pest;9054;HU;-3192;ryanvm@live.com
7370;Rácz pincesor 324.;;Nagykanizsa;Zala;9054;HU;-10066;gomor@comcast.net
7371;Dobos határsor 588. 21. emelet;;Budapest;Pest;9054;HU;-9290;ghaviv@mac.com
7372;Panna turistaút 43. 41. ajtó;;Érd;Pest;9054;HU;-2689;bsikdar@sbcglobal.net
7373;Nikoletta lejáró 7.;;Salgótarján;Nógrád;9054;HU;-4888;kronvold@yahoo.com
7374;Máté határút 8.;;Budapest;Pest;9054;HU;-9183;andrewik@mac.com
7375;Soós dûlõút 94. 84. ajtó;;Budapest;Pest;9054;HU;-8274;forsberg@me.com
7376;Orsós erdõsor 73. 34. emelet;;Székesfehérvár;Fejér;9054;HU;-8892;euice@yahoo.com
7377;Veres lejtõ 17.;;Barcs;Somogy;9054;HU;-4546;jlbaumga@yahoo.ca
7378;Tóth lakótelep 7.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-9570;frikazoyd@live.com
7379;Vilmos erdõsor 999. 93. emelet;;Budapest;Pest;9054;HU;-1503;kwilliams@yahoo.com
7380;Székely út 6. 33. ajtó;;Eger;Heves;9054;HU;-2589;dartlife@outlook.com
7381;Milán sugárút 88. 27. emelet;;Salgótarján;Nógrád;9054;HU;-1571;sharon@hotmail.com
7382;Fodor sugárút 6.;;Gyõr;Tolna;9054;HU;-5772;jhardin@outlook.com
7383;Izabella lakótelep 4.;;Budapest;Pest;9054;HU;-6373;ahuillet@icloud.com
7384;Kornél erdõsor 963. 77. ajtó;;Budapest;Pest;9054;HU;-3696;sinkou@live.com
7385;Dudás köz 75.;;Budapest;Pest;9054;HU;-3470;haddawy@me.com
7386;Imre tér 53. 09. ajtó;;Érd;Pest;9054;HU;-10120;brbarret@verizon.net
7387;Márton rakpart 23. 41. ajtó;;Szombathely;Pest;9054;HU;-3419;suresh@comcast.net
7388;Klaudia tér 86.;;Budapest;Pest;9054;HU;-7542;chunzi@att.net
7389;Gréta köz 10.;;Zalaegerszeg;Zala;9054;HU;-2711;cremonini@mac.com
7390;Antal erdõsor 5.;;Budapest;Pest;9054;HU;-9771;pierce@live.com
7391;Jakab liget 478. 52. ajtó;;Budapest;Pest;9054;HU;-9862;nelson@outlook.com
7392;Kornél útja 43. 55. ajtó;;Bátonyterenye;Nógrád;9054;HU;-3732;jonadab@outlook.com
7393;Klaudia rakpart 55. 11. emelet;;Budapest;Pest;9054;HU;-2114;kayvonf@yahoo.com
7394;Hegedüs fasor 13. 26. ajtó;;Budapest;Pest;9054;HU;-3790;gregh@hotmail.com
7395;Farkas dûlõsor 833. 79. ajtó;;Nagykanizsa;Zala;9054;HU;-5501;ovprit@att.net
7396;Liliána árok 00. 69. emelet;;Budapest;Pest;9054;HU;-3474;oechslin@mac.com
7397;Csenge körönd 21.;;Székesfehérvár;Fejér;9054;HU;-8503;munjal@outlook.com
7398;Sándor park 5.;;Budapest;Pest;9054;HU;-5307;raides@hotmail.com
7399;Vincze pincesor 93.;;Budapest;Pest;9054;HU;-3840;retoh@msn.com
7400;Szabó pincesor 54. 08. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-2661;netsfr@optonline.net
7401;Míra üdülõpart 15. 97. ajtó;;Budapest;Pest;9054;HU;-4902;murdocj@verizon.net
7402;Szekeres lejtõ 15. 50. ajtó;;Budapest;Pest;9054;HU;-2128;kramulous@sbcglobal.net
7403;Zoltán tere 36.;;Gyõr;Tolna;9054;HU;-10046;yumpy@mac.com
7404;János körtér 78. 07. emelet;;Vecsés;Pest;9054;HU;-8228;fglock@sbcglobal.net
7405;Somogyi út 76.;;Bicske;Fejér;9054;HU;-6369;hikoza@aol.com
7406;Gulyás árok 12.;;Budapest;Pest;9054;HU;-1741;gmcgath@verizon.net
7407;Péter orom 04. 64. ajtó;;Salgótarján;Nógrád;9054;HU;-10354;kramulous@yahoo.com
7408;Léna út 8. 45. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-4476;carcus@me.com
7409;Jónás kert 83.;;Budapest;Pest;9054;HU;-7236;fwiles@mac.com
7410;Szandra forduló 53.;;Gyõr;Tolna;9054;HU;-8351;jesse@comcast.net
7411;Erzsébet rakpart 76.;;Budapest;Pest;9054;HU;-5611;dodong@optonline.net
7412;Klaudia park 328.;;Budapest;Pest;9054;HU;-2213;novanet@mac.com
7413;Árpád lejáró 95. 23. ajtó;;Budapest;Pest;9054;HU;-7691;bader@comcast.net
7414;Hunor utca 28. 36. emelet;;Budapest;Pest;9054;HU;-10456;sjmuir@yahoo.ca
7415;Somogyi sor 41. 82. emelet;;Szombathely;Pest;9054;HU;-6226;magusnet@hotmail.com
7416;Fanni sor 43. 90. emelet;;Berettyóújfalu;Hajdú-Bihar;9054;HU;-7515;kostas@att.net
7417;Bognár lejtõ 3.;;Budapest;Pest;9054;HU;-9476;wenzlaff@icloud.com
7418;István forduló 709. 04. emelet;;Budapest;Pest;9054;HU;-2194;ntegrity@aol.com
7419;János lejáró 5.;;Tiszakécske;Bács-Kiskun;9054;HU;-2496;pkplex@mac.com
7420;Imre dûlõsor 71.;;Budapest;Pest;9054;HU;-4388;suresh@yahoo.com
7421;Maja dûlõsor 6.;;Budapest;Pest;9054;HU;-4739;purvis@gmail.com
7422;Halász lejtõ 51. 53. ajtó;;Budapest;Pest;9054;HU;-7321;carcus@hotmail.com
7423;Gábor körtér 67. 11. ajtó;;Nagykanizsa;Zala;9054;HU;-2892;webdragon@live.com
7424;Klaudia tér 570. 82. emelet;;Pécs;Baranya;9054;HU;-7988;gavollink@verizon.net
7425;Georgina tér 146. 34. ajtó;;Budapest;Pest;9054;HU;-3380;oster@verizon.net
7426;Péter köz 14. 07. ajtó;;Budapest;Pest;9054;HU;-7130;maneesh@att.net
7427;Beatrix átjáró 4.;;Budapest;Pest;9054;HU;-9727;klaudon@hotmail.com
7428;Vince sétány 55. 52. ajtó;;Debrecen;Hajdú-Bihar;9054;HU;-9703;mfburgo@live.com
7429;Barna tér 6.;;Gödöllõ;Pest;9054;HU;-9152;darin@sbcglobal.net
7430;Végh sor 73. 80. emelet;;Budapest;Pest;9054;HU;-9511;dbanarse@mac.com
7431;Magyar üdülõpart 881. 03. emelet;;Gyõr;Tolna;9054;HU;-3218;ranasta@me.com
7432;László köz 246. 54. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-10139;malin@yahoo.com
7433;Dobos határsor 66.;;Cigánd;Borsod-Abaúj-Zemplén;9054;HU;-3097;vmalik@yahoo.com
7434;Zsóka körtér 451.;;Kazincbarcika;Borsod-Abaúj-Zemplén;9054;HU;-2860;raines@sbcglobal.net
7435;Szekeres lépcsõ 86. 95. emelet;;Tatabánya;Komárom-Esztergom;9054;HU;-4788;flavell@optonline.net
7436;Zita sor 76.;;Budapest;Pest;9054;HU;-9286;rafasgj@yahoo.ca
7437;Botond körút 8.;;Budapest;Pest;9054;HU;-6009;mmccool@aol.com
7438;Vince sétány 3.;;Budapest;Pest;9054;HU;-10124;jmcnamara@yahoo.ca
7439;János lépcsõ 0.;;Veszprém;Veszprém;9054;HU;-2459;niknejad@hotmail.com
7440;Hegedûs köz 48. 33. emelet;;Budakeszi;Pest;9054;HU;-6597;evilopie@verizon.net
7441;Adél körönd 5. 31. ajtó;;Budapest;Pest;9054;HU;-1949;makarow@sbcglobal.net
7442;Székely forduló 63. 89. ajtó;;Szentendre;Pest;9054;HU;-7220;kjetilk@me.com
7443;Liza köz 8.;;Zalaegerszeg;Zala;9054;HU;-10338;jbailie@yahoo.com
7444;Pál sétány 387. 86. emelet;;Budapest;Pest;9054;HU;-8224;ghaviv@sbcglobal.net
7445;Barnabás orom 54.;;Szolnok;Somogy;9054;HU;-1817;openldap@optonline.net
7446;Vincze orom 517. 88. ajtó;;Budapest;Pest;9054;HU;-4239;dodong@live.com
7447;Richárd lejáró 97.;;Sárospatak;Borsod-Abaúj-Zemplén;9054;HU;-6139;ribet@comcast.net
7448;Johanna erdõsor 43.;;Szekszárd;Tolna;9054;HU;-3498;heine@hotmail.com
7449;Dorottya határút 04.;;Veszprém;Veszprém;9054;HU;-1894;jbailie@hotmail.com
7450;Kozma rakpart 76.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-3297;fairbank@yahoo.com
7451;Soós sétaút 26.;;Székesfehérvár;Fejér;9054;HU;-2889;skythe@sbcglobal.net
7452;Katona dûlõsor 650. 87. emelet;;Debrecen;Hajdú-Bihar;9054;HU;-3556;jmgomez@mac.com
7453;Milán ösvény 48. 21. emelet;;Szeged;Csongrád;9054;HU;-3201;duchamp@mac.com
7454;Erzsébet sor 856.;;Budapest;Pest;9054;HU;-5658;gastown@att.net
7455;Boróka rakpart 48.;;Dunaújváros;Fejér;9054;HU;-4977;jusdisgi@mac.com
7456;Pál kert 10. 38. ajtó;;Szeghalom;Békés;9054;HU;-9116;valdez@mac.com
7457;Gulyás turistaút 2.;;Budapest;Pest;9054;HU;-10061;wetter@outlook.com
7458;Henriett lejáró 30.;;Csongrád;Veszprém;9054;HU;-6886;schwaang@icloud.com
7459;Kiss tere 467.;;Hajdúhadház;Hajdú-Bihar;9054;HU;-5968;ccohen@yahoo.com
7460;Máté körút 75. 88. ajtó;;Budapest;Pest;9054;HU;-9518;niknejad@outlook.com
7461;István part 72.;;Mezõkövesd;Borsod-Abaúj-Zemplén;9054;HU;-10127;fangorn@mac.com
7462;Major park 730. 61. emelet;;Szolnok;Somogy;9054;HU;-4078;fhirsch@mac.com
7463;Mészáros part 59. 55. emelet;;Budapest;Pest;9054;HU;-4861;podmaster@sbcglobal.net
7464;Dobos sor 1.;;Budapest;Pest;9054;HU;-10293;chinthaka@verizon.net
7465;Barna fasor 650.;;Sümeg;Bács-Kiskun;9054;HU;-9837;srour@icloud.com
7466;Hajdu országút 4.;;Budapest;Pest;9054;HU;-7940;dsowsy@mac.com
7467;Szücs orom 9. 84. ajtó;;Budapest;Pest;9054;HU;-3779;fatelk@mac.com
7468;Dorián körtér 04. 61. emelet;;Székesfehérvár;Fejér;9054;HU;-8831;sagal@att.net
